ID,TARGET
525,0.0
526,0.0
528,0.0
529,0.006
531,0.0
532,0.316
534,0.15
536,0.048
539,0.044
540,0.0
541,0.0
542,0.132
545,0.0
546,0.0
552,0.004
556,0.0
557,0.002
559,0.0
562,0.15
563,0.006
565,0.046
569,0.02
570,0.002
574,0.092
575,0.0
585,0.0
589,0.046
590,0.048
592,0.002
593,0.0
594,0.0
595,0.0
597,0.088
601,0.0
603,0.0
604,0.0
605,0.002
607,0.0
608,0.002
610,0.0
612,0.706
613,0.012
615,0.0
616,0.236
617,0.196
619,0.0
620,0.242
621,0.0
624,0.12
625,0.034
628,0.0
629,0.024
630,0.008
632,0.334
634,0.0
637,0.0
638,0.096
642,0.002
643,0.012
644,0.008
646,0.0
655,0.016
660,0.0
664,0.046
665,0.056
666,0.0
670,0.012
671,0.206
672,0.022
675,0.0
676,0.464
677,0.028
678,0.0
680,0.008
683,0.07
684,0.496
685,0.004
691,0.046
693,0.0
696,0.008
698,0.0
699,0.0
700,0.036
703,0.002
704,0.058
705,0.026
707,0.266
709,0.05
711,0.002
713,0.0
716,0.0
719,0.0
721,0.006
722,0.0
723,0.026
724,0.0
727,0.0
728,0.0
729,0.0
733,0.0
736,0.008
739,0.0
742,0.354
743,0.044
744,0.0
745,0.146
747,0.0
749,0.01
750,0.0
751,0.09
752,0.006
755,0.0
756,0.0
762,0.0
763,0.082
764,0.0
765,0.002
766,0.0
769,0.0
770,0.37
773,0.0
774,0.024
776,0.0
777,0.0
778,0.01
779,0.0
780,0.0
781,0.056
786,0.036
788,0.0
794,0.032
796,0.416
801,0.21
802,0.0
803,0.0
804,0.0
805,0.0
809,0.0
810,0.024
817,0.02
819,0.018
821,0.0
824,0.22
825,0.05
826,0.304
830,0.0
831,0.02
832,0.0
833,0.004
837,0.004
839,0.0
840,0.0
841,0.008
842,0.372
843,0.008
844,0.262
845,0.006
848,0.02
853,0.064
854,0.0
855,0.0
856,0.002
861,0.008
865,0.0
866,0.0
867,0.002
870,0.0
871,0.034
872,0.0
873,0.002
874,0.0
875,0.0
876,0.004
879,0.0
880,0.372
883,0.0
884,0.0
886,0.11
890,0.0
892,0.0
893,0.054
894,0.0
895,0.012
896,0.014
897,0.0
899,0.036
900,0.0
901,0.0
902,0.468
905,0.016
912,0.102
914,0.026
915,0.004
917,0.21
918,0.0
919,0.0
921,0.018
922,0.004
923,0.03
926,0.0
929,0.014
930,0.0
931,0.054
937,0.002
938,0.006
939,0.136
941,0.0
946,0.01
947,0.026
950,0.0
951,0.006
952,0.018
953,0.0
954,0.0
955,0.0
956,0.026
957,0.002
960,0.01
963,0.098
966,0.012
969,0.0
971,0.01
972,0.002
975,0.002
980,0.004
982,0.132
983,0.0
985,0.434
987,0.0
988,0.004
991,0.08
992,0.0
995,0.094
996,0.0
998,0.0
1001,0.072
1002,0.0
1004,0.0
1005,0.092
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.01
1016,0.002
1022,0.0
1023,0.01
1024,0.004
1025,0.0
1026,0.008
1028,0.0
1029,0.034
1032,0.024
1034,0.052
1036,0.0
1037,0.0
1039,0.022
1042,0.0
1045,0.0
1046,0.19
1050,0.004
1052,0.284
1055,0.0
1057,0.002
1058,0.0
1060,0.0
1062,0.0
1063,0.01
1064,0.068
1065,0.0
1066,0.002
1067,0.024
1068,0.004
1070,0.056
1072,0.0
1077,0.252
1078,0.002
1079,0.0
1081,0.0
1082,0.474
1093,0.024
1094,0.002
1102,0.0
1103,0.012
1106,0.0
1107,0.096
1112,0.01
1113,0.0
1114,0.572
1116,0.0
1118,0.038
1120,0.0
1121,0.028
1128,0.0
1130,0.006
1132,0.0
1135,0.004
1138,0.12
1139,0.0
1141,0.0
1143,0.136
1146,0.068
1148,0.0
1149,0.054
1151,0.0
1152,0.0
1153,0.37
1155,0.004
1157,0.0
1160,0.154
1161,0.01
1162,0.002
1164,0.008
1168,0.0
1169,0.0
1174,0.034
1176,0.0
1177,0.166
1178,0.0
1180,0.024
1181,0.03
1182,0.052
1185,0.0
1190,0.0
1194,0.066
1196,0.0
1199,0.0
1200,0.014
1201,0.0
1202,0.024
1206,0.192
1207,0.002
1208,0.008
1212,0.002
1216,0.0
1219,0.0
1221,0.084
1222,0.0
1225,0.0
1227,0.0
1230,0.098
1231,0.0
1232,0.0
1233,0.0
1234,0.052
1235,0.0
1236,0.004
1237,0.018
1238,0.066
1239,0.0
1240,0.006
1241,0.0
1244,0.136
1245,0.002
1247,0.0
1250,0.04
1251,0.0
1257,0.002
1259,0.0
1266,0.276
1267,0.526
1268,0.0
1270,0.112
1272,0.004
1273,0.072
1276,0.03
1278,0.0
1279,0.006
1283,0.0
1284,0.0
1286,0.06
1289,0.002
1290,0.0
1292,0.004
1293,0.0
1294,0.046
1296,0.0
1298,0.0
1299,0.028
1301,0.0
1304,0.006
1306,0.0
1308,0.012
1310,0.0
1311,0.004
1312,0.502
1315,0.01
1318,0.0
1319,0.0
1320,0.0
1323,0.018
1324,0.016
1325,0.01
1326,0.004
1329,0.12
1331,0.12
1332,0.0
1335,0.01
1336,0.446
1338,0.14
1340,0.046
1342,0.0
1345,0.0
1347,0.0
1349,0.0
1350,0.064
1351,0.0
1354,0.0
1355,0.0
1356,0.0
1359,0.026
1361,0.234
1362,0.554
1363,0.018
1365,0.006
1366,0.036
1367,0.0
1368,0.0
1369,0.0
1370,0.006
1371,0.006
1372,0.12
1374,0.016
1375,0.052
1376,0.05
1379,0.0
1380,0.0
1383,0.0
1387,0.078
1388,0.0
1389,0.002
1390,0.33
1394,0.0
1396,0.406
1397,0.058
1399,0.034
1400,0.252
1402,0.18
1403,0.264
1404,0.316
1405,0.184
1407,0.028
1409,0.0
1413,0.006
1415,0.0
1416,0.0
1418,0.004
1422,0.0
1423,0.0
1425,0.008
1428,0.0
1429,0.008
1430,0.0
1431,0.034
1432,0.022
1434,0.0
1435,0.002
1436,0.252
1438,0.0
1443,0.008
1445,0.01
1446,0.37
1453,0.094
1456,0.05
1458,0.01
1459,0.0
1460,0.0
1461,0.354
1462,0.218
1463,0.002
1466,0.02
1467,0.0
1469,0.226
1470,0.004
1471,0.012
1473,0.0
1476,0.0
1477,0.002
1481,0.0
1482,0.024
1485,0.004
1486,0.074
1490,0.036
1491,0.014
1493,0.0
1494,0.004
1500,0.0
1504,0.0
1506,0.0
1509,0.032
1512,0.0
1514,0.202
1518,0.0
1520,0.0
1522,0.522
1525,0.112
1526,0.052
1529,0.658
1530,0.046
1532,0.006
1533,0.0
1537,0.0
1542,0.054
1544,0.002
1545,0.256
1546,0.018
1549,0.026
1551,0.002
1552,0.0
1555,0.0
1556,0.0
1558,0.024
1560,0.0
1561,0.03
1562,0.0
1563,0.0
1566,0.006
1568,0.0
1570,0.0
1575,0.0
1577,0.0
1579,0.002
1581,0.0
1582,0.09
1585,0.034
1586,0.022
1587,0.02
1593,0.002
1597,0.06
1599,0.008
1608,0.01
1609,0.0
1612,0.612
1615,0.0
1616,0.0
1618,0.0
1619,0.0
1624,0.002
1625,0.092
1627,0.042
1628,0.066
1635,0.0
1636,0.04
1637,0.0
1640,0.0
1642,0.116
1645,0.0
1647,0.0
1648,0.146
1650,0.028
1651,0.406
1653,0.004
1654,0.0
1655,0.218
1656,0.184
1657,0.0
1659,0.324
1661,0.21
1662,0.156
1663,0.008
1664,0.002
1671,0.0
1673,0.0
1674,0.106
1678,0.0
1680,0.016
1682,0.0
1687,0.0
1689,0.006
1690,0.022
1691,0.0
1692,0.054
1696,0.0
1701,0.02
1702,0.0
1705,0.002
1707,0.072
1711,0.0
1714,0.066
1715,0.286
1716,0.064
1717,0.0
1719,0.008
1723,0.07
1725,0.0
1726,0.186
1728,0.0
1730,0.01
1731,0.016
1736,0.0
1742,0.202
1745,0.016
1747,0.156
1749,0.0
1750,0.0
1751,0.01
1752,0.006
1753,0.036
1754,0.0
1758,0.306
1759,0.028
1760,0.026
1761,0.0
1763,0.026
1765,0.15
1767,0.116
1768,0.0
1769,0.0
1774,0.002
1775,0.116
1776,0.0
1777,0.0
1779,0.0
1780,0.0
1783,0.016
1784,0.004
1785,0.002
1789,0.0
1790,0.014
1792,0.022
1793,0.008
1795,0.0
1796,0.194
1798,0.0
1802,0.002
1803,0.128
1805,0.002
1806,0.012
1809,0.008
1810,0.0
1812,0.002
1813,0.082
1814,0.038
1815,0.0
1817,0.142
1818,0.016
1819,0.012
1820,0.01
1821,0.292
1823,0.008
1826,0.002
1827,0.008
1829,0.134
1831,0.0
1833,0.004
1834,0.0
1837,0.0
1838,0.0
1839,0.012
1840,0.02
1841,0.002
1842,0.002
1844,0.044
1845,0.0
1846,0.0
1847,0.0
1850,0.0
1851,0.0
1852,0.0
1860,0.0
1862,0.032
1864,0.07
1865,0.0
1866,0.0
1867,0.182
1870,0.01
1871,0.0
1872,0.0
1873,0.0
1874,0.086
1876,0.004
1878,0.002
1879,0.01
1884,0.002
1885,0.0
1888,0.0
1893,0.06
1897,0.0
1901,0.0
1902,0.0
1903,0.0
1905,0.0
1907,0.0
1908,0.46
1919,0.186
1921,0.17
1926,0.0
1928,0.002
1930,0.002
1933,0.108
1934,0.0
1935,0.032
1939,0.144
1940,0.0
1942,0.0
1943,0.002
1945,0.0
1946,0.02
1948,0.008
1949,0.0
1952,0.002
1953,0.004
1955,0.0
1959,0.058
1963,0.008
1965,0.282
1967,0.0
1968,0.0
1969,0.016
1970,0.062
1973,0.016
1977,0.082
1978,0.004
1979,0.004
1988,0.066
1991,0.006
1994,0.0
1996,0.0
1997,0.048
1998,0.0
2000,0.15
2002,0.01
2004,0.01
2007,0.008
2008,0.002
2010,0.0
2011,0.026
2012,0.472
2015,0.004
2018,0.0
2019,0.002
2023,0.038
2024,0.116
2026,0.0
2028,0.0
2029,0.002
2031,0.0
2033,0.0
2034,0.206
2037,0.124
2038,0.0
2039,0.004
2040,0.0
2042,0.0
2045,0.006
2048,0.012
2049,0.0
2050,0.006
2057,0.012
2061,0.0
2063,0.0
2067,0.012
2069,0.0
2070,0.002
2072,0.298
2073,0.066
2075,0.0
2076,0.018
2081,0.0
2082,0.02
2084,0.036
2085,0.078
2086,0.0
2088,0.004
2092,0.012
2093,0.052
2094,0.0
2096,0.266
2102,0.012
2103,0.002
2104,0.05
2108,0.18
2109,0.008
2111,0.002
2113,0.082
2116,0.002
2117,0.0
2118,0.0
2119,0.002
2120,0.0
2121,0.32
2124,0.24
2125,0.002
2126,0.0
2127,0.138
2131,0.0
2133,0.11
2134,0.028
2136,0.0
2137,0.006
2139,0.062
2144,0.004
2145,0.05
2146,0.038
2149,0.35
2150,0.0
2151,0.004
2152,0.1
2153,0.0
2157,0.358
2158,0.0
2159,0.008
2161,0.0
2163,0.0
2166,0.018
2169,0.002
2171,0.018
2177,0.0
2179,0.006
2182,0.004
2184,0.1
2185,0.0
2186,0.0
2187,0.01
2188,0.044
2189,0.012
2190,0.008
2194,0.0
2195,0.0
2196,0.048
2198,0.014
2199,0.008
2200,0.006
2201,0.0
2203,0.048
2208,0.006
2209,0.002
2210,0.02
2211,0.0
2213,0.014
2214,0.078
2215,0.396
2216,0.0
2218,0.0
2222,0.002
2224,0.0
2229,0.01
2230,0.0
2234,0.068
2235,0.006
2237,0.0
2239,0.012
2241,0.032
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2248,0.042
2251,0.0
2253,0.07
2254,0.0
2257,0.0
2261,0.006
2262,0.0
2266,0.0
2269,0.0
2275,0.0
2278,0.0
2279,0.0
2283,0.132
2284,0.002
2285,0.004
2286,0.0
2287,0.03
2289,0.006
2290,0.004
2291,0.0
2293,0.0
2300,0.0
2301,0.0
2302,0.202
2303,0.004
2304,0.0
2305,0.012
2306,0.008
2307,0.612
2308,0.142
2311,0.022
2313,0.016
2315,0.0
2316,0.0
2318,0.404
2322,0.006
2323,0.0
2325,0.05
2327,0.0
2328,0.004
2329,0.016
2330,0.022
2332,0.0
2333,0.008
2334,0.05
2337,0.024
2338,0.104
2341,0.092
2344,0.068
2345,0.006
2347,0.008
2348,0.086
2349,0.0
2350,0.022
2351,0.0
2358,0.002
2359,0.056
2361,0.0
2363,0.02
2364,0.036
2366,0.19
2369,0.0
2370,0.07
2373,0.004
2375,0.006
2377,0.04
2384,0.008
2385,0.004
2386,0.008
2387,0.0
2388,0.02
2392,0.0
2393,0.0
2394,0.0
2395,0.082
2396,0.068
2397,0.106
2400,0.0
2401,0.002
2403,0.0
2407,0.02
2408,0.0
2410,0.004
2414,0.01
2416,0.026
2421,0.006
2422,0.068
2423,0.044
2425,0.0
2430,0.0
2433,0.016
2434,0.0
2437,0.0
2438,0.0
2439,0.034
2440,0.002
2442,0.0
2444,0.012
2449,0.0
2456,0.0
2458,0.026
2462,0.0
2463,0.002
2464,0.0
2465,0.01
2466,0.044
2470,0.07
2476,0.0
2478,0.028
2482,0.142
2483,0.014
2484,0.126
2487,0.0
2488,0.0
2493,0.008
2494,0.0
2495,0.006
2499,0.0
2501,0.442
2503,0.192
2504,0.0
2507,0.0
2509,0.0
2511,0.0
2512,0.096
2515,0.0
2516,0.016
2517,0.0
2521,0.382
2525,0.0
2527,0.026
2528,0.004
2529,0.1
2530,0.02
2531,0.004
2533,0.0
2537,0.0
2538,0.032
2539,0.14
2541,0.018
2542,0.006
2543,0.048
2544,0.0
2545,0.014
2546,0.0
2548,0.0
2549,0.004
2555,0.106
2556,0.002
2558,0.008
2561,0.344
2563,0.064
2566,0.032
2567,0.094
2572,0.028
2573,0.006
2574,0.0
2578,0.0
2580,0.04
2581,0.0
2582,0.0
2586,0.01
2588,0.0
2589,0.206
2591,0.0
2594,0.014
2595,0.286
2596,0.174
2597,0.0
2599,0.142
2600,0.0
2601,0.02
2611,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.086
2617,0.0
2618,0.016
2619,0.002
2626,0.0
2630,0.61
2632,0.002
2636,0.0
2639,0.014
2642,0.0
2644,0.568
2647,0.0
2648,0.514
2649,0.114
2651,0.002
2652,0.034
2656,0.378
2658,0.152
2664,0.0
2667,0.098
2669,0.3
2670,0.0
2671,0.624
2672,0.156
2673,0.0
2678,0.312
2679,0.006
2682,0.0
2684,0.0
2685,0.0
2687,0.0
2689,0.0
2700,0.0
2701,0.0
2702,0.0
2704,0.002
2707,0.006
2710,0.0
2713,0.0
2715,0.016
2716,0.044
2724,0.014
2726,0.008
2727,0.0
2728,0.0
2730,0.0
2731,0.212
2733,0.102
2736,0.0
2737,0.0
2739,0.002
2740,0.0
2741,0.0
2745,0.012
2747,0.576
2749,0.0
2751,0.11
2752,0.162
2759,0.05
2760,0.0
2764,0.0
2766,0.132
2769,0.006
2772,0.09
2773,0.106
2774,0.02
2776,0.014
2779,0.0
2782,0.156
2783,0.0
2788,0.0
2789,0.06
2791,0.006
2793,0.002
2794,0.0
2796,0.0
2801,0.002
2803,0.0
2804,0.0
2805,0.0
2806,0.446
2808,0.028
2809,0.0
2812,0.0
2814,0.172
2815,0.002
2816,0.0
2817,0.01
2819,0.536
2821,0.024
2822,0.0
2825,0.0
2827,0.004
2829,0.0
2830,0.016
2831,0.01
2833,0.0
2838,0.052
2839,0.006
2843,0.0
2845,0.004
2849,0.0
2850,0.01
2852,0.012
2859,0.0
2861,0.0
2862,0.006
2863,0.002
2865,0.004
2866,0.136
2867,0.0
2869,0.014
2871,0.0
2872,0.0
2873,0.098
2874,0.026
2876,0.004
2877,0.07
2880,0.506
2881,0.0
2882,0.026
2885,0.172
2886,0.002
2888,0.008
2889,0.03
2891,0.004
2892,0.142
2893,0.012
2897,0.04
2898,0.0
2899,0.0
2901,0.0
2903,0.09
2904,0.002
2905,0.182
2906,0.052
2908,0.0
2910,0.04
2913,0.0
2914,0.0
2915,0.004
2917,0.018
2918,0.002
2919,0.134
2920,0.002
2921,0.03
2922,0.012
2925,0.48
2926,0.0
2927,0.132
2928,0.094
2929,0.0
2930,0.0
2936,0.0
2944,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.002
2955,0.002
2957,0.014
2959,0.02
2960,0.0
2961,0.002
2963,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.164
2970,0.082
2972,0.028
2973,0.014
2974,0.0
2975,0.032
2976,0.0
2980,0.0
2983,0.612
2984,0.072
2986,0.004
2988,0.006
2989,0.03
2990,0.0
2991,0.196
2994,0.0
2995,0.08
2997,0.094
3000,0.0
3001,0.0
3002,0.0
3003,0.188
3005,0.0
3007,0.0
3008,0.0
3009,0.002
3011,0.166
3012,0.012
3015,0.0
3017,0.008
3019,0.272
3022,0.012
3025,0.014
3027,0.042
3028,0.0
3030,0.0
3031,0.0
3033,0.028
3035,0.01
3036,0.012
3037,0.0
3039,0.0
3041,0.004
3046,0.0
3047,0.002
3048,0.0
3050,0.0
3051,0.0
3053,0.006
3055,0.016
3056,0.0
3058,0.072
3060,0.232
3062,0.0
3063,0.074
3064,0.008
3065,0.17
3067,0.0
3069,0.026
3070,0.014
3072,0.056
3073,0.002
3074,0.0
3079,0.0
3080,0.028
3083,0.016
3084,0.008
3089,0.0
3093,0.0
3094,0.008
3096,0.04
3098,0.008
3100,0.002
3101,0.002
3102,0.0
3104,0.002
3105,0.046
3106,0.0
3109,0.07
3110,0.014
3111,0.046
3113,0.018
3115,0.01
3116,0.008
3120,0.0
3122,0.0
3124,0.0
3128,0.0
3129,0.0
3130,0.004
3132,0.13
3133,0.0
3135,0.002
3138,0.024
3139,0.0
3140,0.03
3143,0.08
3146,0.172
3148,0.102
3149,0.124
3150,0.0
3152,0.226
3153,0.306
3154,0.19
3155,0.0
3159,0.004
3162,0.0
3163,0.218
3164,0.004
3166,0.0
3167,0.0
3168,0.002
3171,0.0
3172,0.054
3173,0.002
3177,0.198
3181,0.0
3183,0.29
3185,0.17
3186,0.0
3190,0.076
3192,0.012
3193,0.002
3194,0.0
3195,0.128
3197,0.0
3200,0.002
3201,0.036
3206,0.486
3207,0.012
3208,0.036
3210,0.042
3211,0.0
3214,0.184
3216,0.0
3217,0.622
3218,0.016
3219,0.13
3223,0.002
3224,0.0
3227,0.006
3229,0.002
3230,0.004
3231,0.004
3232,0.0
3234,0.01
3241,0.008
3242,0.0
3244,0.02
3246,0.006
3248,0.002
3249,0.0
3250,0.0
3252,0.0
3253,0.002
3254,0.0
3255,0.0
3257,0.014
3260,0.0
3264,0.342
3266,0.068
3267,0.056
3268,0.098
3270,0.0
3271,0.022
3274,0.056
3275,0.008
3276,0.0
3278,0.012
3282,0.002
3284,0.6
3287,0.002
3288,0.01
3289,0.01
3291,0.536
3292,0.018
3293,0.0
3294,0.0
3296,0.024
3298,0.016
3302,0.0
3303,0.004
3304,0.008
3306,0.0
3307,0.018
3309,0.0
3310,0.478
3311,0.002
3312,0.0
3315,0.0
3316,0.068
3320,0.04
3322,0.006
3324,0.0
3325,0.0
3326,0.0
3329,0.228
3331,0.014
3332,0.0
3334,0.0
3336,0.0
3337,0.0
3339,0.41
3340,0.042
3341,0.006
3345,0.088
3348,0.01
3350,0.51
3352,0.208
3354,0.082
3355,0.0
3356,0.01
3357,0.01
3360,0.002
3361,0.152
3362,0.0
3363,0.006
3364,0.128
3365,0.254
3366,0.0
3367,0.0
3372,0.034
3374,0.008
3375,0.008
3376,0.01
3377,0.044
3378,0.0
3380,0.006
3381,0.0
3382,0.006
3385,0.0
3386,0.0
3389,0.0
3390,0.278
3391,0.538
3393,0.002
3394,0.002
3401,0.0
3403,0.0
3404,0.044
3406,0.01
3407,0.064
3410,0.0
3411,0.018
3414,0.0
3416,0.0
3418,0.0
3419,0.026
3421,0.044
3422,0.0
3423,0.0
3424,0.016
3426,0.022
3427,0.016
3429,0.12
3431,0.0
3433,0.01
3435,0.0
3436,0.0
3437,0.142
3438,0.0
3442,0.028
3444,0.542
3447,0.0
3450,0.258
3451,0.016
3454,0.0
3455,0.072
3456,0.0
3459,0.0
3460,0.032
3461,0.0
3463,0.052
3465,0.002
3468,0.002
3469,0.0
3470,0.222
3472,0.044
3473,0.0
3475,0.0
3476,0.0
3478,0.0
3479,0.126
3481,0.17
3483,0.0
3484,0.002
3485,0.2
3488,0.006
3489,0.006
3490,0.0
3494,0.006
3498,0.0
3501,0.142
3503,0.0
3506,0.0
3507,0.074
3509,0.24
3510,0.028
3511,0.152
3512,0.104
3514,0.0
3517,0.008
3519,0.006
3521,0.006
3522,0.0
3524,0.0
3526,0.008
3527,0.02
3529,0.012
3534,0.0
3536,0.01
3539,0.008
3540,0.038
3541,0.11
3542,0.002
3543,0.4
3544,0.03
3545,0.028
3547,0.126
3548,0.11
3549,0.292
3553,0.0
3555,0.0
3556,0.464
3557,0.0
3558,0.0
3564,0.0
3565,0.0
3566,0.064
3568,0.0
3569,0.0
3571,0.0
3574,0.002
3576,0.0
3579,0.06
3582,0.0
3583,0.0
3585,0.0
3586,0.004
3588,0.0
3589,0.004
3590,0.01
3591,0.08
3593,0.0
3594,0.0
3596,0.008
3597,0.008
3598,0.004
3600,0.002
3601,0.008
3602,0.004
3603,0.012
3606,0.184
3610,0.0
3611,0.086
3612,0.008
3614,0.0
3617,0.0
3618,0.002
3619,0.188
3621,0.014
3622,0.002
3624,0.0
3627,0.0
3628,0.0
3634,0.072
3637,0.026
3638,0.002
3643,0.04
3644,0.036
3646,0.204
3648,0.0
3651,0.038
3652,0.04
3654,0.0
3656,0.018
3658,0.224
3659,0.0
3661,0.0
3663,0.0
3664,0.07
3665,0.0
3668,0.006
3669,0.44
3670,0.0
3671,0.418
3673,0.002
3674,0.0
3676,0.068
3678,0.0
3679,0.0
3683,0.148
3684,0.018
3685,0.0
3687,0.0
3693,0.054
3696,0.116
3698,0.012
3700,0.014
3702,0.0
3706,0.002
3707,0.01
3716,0.008
3720,0.002
3721,0.0
3723,0.018
3725,0.024
3726,0.0
3734,0.0
3735,0.126
3736,0.0
3737,0.0
3739,0.0
3740,0.0
3743,0.272
3746,0.002
3749,0.0
3754,0.0
3756,0.0
3757,0.51
3759,0.0
3762,0.104
3763,0.636
3766,0.008
3769,0.442
3770,0.012
3776,0.548
3777,0.0
3778,0.002
3781,0.006
3783,0.0
3787,0.006
3788,0.082
3791,0.0
3792,0.0
3793,0.0
3794,0.072
3795,0.244
3797,0.188
3800,0.174
3802,0.032
3804,0.0
3805,0.0
3807,0.022
3809,0.01
3811,0.0
3815,0.152
3816,0.004
3819,0.042
3821,0.0
3822,0.174
3823,0.068
3824,0.0
3825,0.11
3827,0.0
3829,0.002
3830,0.354
3831,0.002
3833,0.0
3838,0.004
3842,0.176
3844,0.0
3845,0.0
3848,0.0
3849,0.0
3851,0.0
3855,0.01
3856,0.0
3858,0.23
3859,0.008
3862,0.004
3865,0.102
3866,0.086
3869,0.026
3873,0.242
3876,0.22
3877,0.072
3878,0.016
3883,0.0
3886,0.612
3887,0.0
3890,0.0
3894,0.01
3898,0.002
3899,0.076
3901,0.0
3902,0.0
3903,0.0
3904,0.08
3909,0.004
3911,0.0
3914,0.016
3916,0.062
3917,0.008
3918,0.0
3919,0.0
3921,0.0
3922,0.0
3926,0.034
3928,0.006
3929,0.008
3932,0.308
3933,0.558
3936,0.014
3938,0.126
3940,0.0
3942,0.056
3944,0.006
3946,0.002
3948,0.024
3949,0.0
3951,0.0
3953,0.008
3954,0.0
3955,0.006
3959,0.048
3960,0.0
3963,0.0
3964,0.0
3965,0.0
3967,0.012
3968,0.0
3969,0.012
3974,0.0
3975,0.022
3980,0.002
3981,0.014
3984,0.002
3986,0.0
3989,0.0
3991,0.21
3992,0.0
3993,0.0
3994,0.0
3996,0.004
3997,0.016
4001,0.47
4002,0.506
4003,0.0
4005,0.4
4009,0.01
4011,0.048
4014,0.028
4016,0.006
4018,0.0
4021,0.018
4022,0.01
4024,0.0
4025,0.008
4027,0.12
4031,0.002
4032,0.02
4033,0.0
4034,0.612
4035,0.002
4036,0.004
4037,0.006
4040,0.0
4041,0.076
4042,0.032
4044,0.006
4046,0.0
4047,0.0
4048,0.0
4049,0.0
4050,0.002
4052,0.0
4055,0.0
4058,0.06
4060,0.002
4061,0.014
4063,0.0
4068,0.0
4071,0.0
4073,0.472
4075,0.066
4076,0.01
4079,0.002
4083,0.0
4086,0.01
4087,0.09
4089,0.046
4092,0.006
4093,0.006
4096,0.02
4098,0.392
4100,0.0
4102,0.106
4106,0.002
4108,0.032
4110,0.004
4111,0.392
4112,0.006
4113,0.0
4114,0.0
4116,0.0
4119,0.064
4121,0.112
4123,0.0
4124,0.004
4126,0.0
4128,0.0
4133,0.02
4135,0.0
4136,0.02
4138,0.0
4141,0.0
4144,0.37
4148,0.0
4152,0.392
4153,0.006
